ID,Feature_ID,Kindom,Phylum,Class,Order,Family,Genus,Species,Confidence,frequency,niche_width,Taxa,Group,Partition,Function,Process,MRA
ASV105,567f0c44227ba8f1fa2a9c93595ff869,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,midas_g_2126,midas_s_5484,0.890206713,0.069983137,13.22735237,others,abundant,below,Unassigned,Unassigned,0.001101183
ASV106,eba69fef85fa63d9ca01273e9eda4dae,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium,midas_s_1940,0.999106856,0.155143339,18.59300123,others,abundant,below,Fermenter/Sugars,C_cycle,0.001516934
ASV107,848da4b6ff9efd964087d8f18b128886,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,Unknown,0.993926142,0.443507589,326.4281388,core,abundant,neutral,Denitrifiers/Lipids/Proteins,N_remove,0.001325517
ASV108,7dbf8044196ea8cc894577991fee5afb,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,PHOS-HE36,midas_g_179,Unknown,0.999971558,0.415682968,176.38987,core,abundant,below,Unassigned,Unassigned,0.001291917
ASV109,336affb88bba6af4e3d6000cd89a1b4f,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,Unknown,0.999997211,0.159359191,26.67664023,others,abundant,below,Denitrifiers/GAOs/Fermenter/Lipids,N_P_remove,0.001009599
ASV110,919f52074a986016c7e460883cbe1484,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999999242,0.228499157,166.5242803,core,abundant,below,Unassigned,Unassigned,0.001255822
ASV111,649aab605a71356fa457fe090f9d8ab3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unknown,Unknown,0.999999983,0.338111298,167.7564857,core,abundant,below,Unassigned,Unassigned,0.001226247
ASV112,09e001b592afa7c54186b4bd0f7fd237,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,midas_s_730,0.912812936,0.23777403,153.2394157,core,abundant,below,Denitrifiers/Lipids/Proteins,N_remove,0.001156713
ASV113,8678fa3a06998220d4612e2c31b51f03,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea,Unknown,0.999657693,0.462900506,301.6082869,core,abundant,neutral,Denitrifiers/Fermenter/Sugars/Lipids/Proteins,N_remove,0.001341612
ASV114,0a4893b9a6062b1e61e27c920e0e38ca,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,midas_g_81,Unknown,0.891086044,0.217537943,105.8448154,core,abundant,below,Unassigned,Unassigned,0.00111064
ASV115,c210b192c5b387540be3721f9bbf5d67,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinimonadaceae,Chitinivorax,Unknown,0.999996639,0.446037099,186.1028113,core,abundant,neutral,Sugars/Proteins,C_cycle,0.001206208
ASV116,30dbf1c75521f969f69ff64101abcee2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,OLB8,Unknown,0.999996956,0.161045531,54.81317505,others,abundant,below,Unassigned,Unassigned,0.001094303
ASV117,b6214dde6f2294571ff9170438d4ee64,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_207,midas_s_11210,0.999471055,0.124789207,28.15156294,others,abundant,below,Unassigned,Unassigned,0.001058852
ASV118,556d97d514eaf6f378f03889370c664f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,midas_g_5535,midas_s_22265,0.783249301,0.376897133,239.7368503,core,abundant,neutral,Unassigned,Unassigned,0.001029477
ASV119,554345c10941538d3c323777253ee02d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus,midas_s_4,0.975496449,0.617200675,224.0956413,core,abundant,above,Denitrifiers/Filamentous/Acetogen/Fermenter/Sugars/Lipids/Proteins,N_remove,0.001111042
ASV120,6be948d451514fa39a7e4c200a024481,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,PHOS-HE36,midas_g_179,midas_s_1255,0.999868078,0.101180438,30.50198352,others,abundant,below,Unassigned,Unassigned,0.001111605
ASV121,7180497538073c998eb8458e187a1c70,Bacteria,Acidobacteriota,Blastocatellia,DS-100,midas_f_502,midas_g_502,Unknown,0.999998591,0.542158516,309.2453229,core,abundant,above,Unassigned,Unassigned,0.001102431
ASV122,99e433a3ce4d5290445f668df2c9147e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,midas_s_10115,0.975402558,0.016863406,6.845076468,others,abundant,below,Denitrifiers/Sugars/Lipids/Proteins,N_remove,0.001125689
ASV123,68f0e165583487baa2337b72700ffb8e,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,midas_s_23400,0.754489452,0.129848229,81.79596528,others,abundant,below,Unassigned,Unassigned,0.001116997
ASV124,60100a196856996735dfb367491283a4,Bacteria,Chloroflexi,Anaerolineae,1_20,midas_f_105,midas_g_550,midas_s_550,0.997320181,0.529510961,202.5550884,core,abundant,above,Unassigned,Unassigned,0.001065934
ASV125,887c20fc1522f1efa2201bb7eea6e3d0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_380,midas_s_380,0.999691368,0.267284992,97.63875973,core,abundant,below,Unassigned,Unassigned,0.001021671
ASV126,406d2049afc545fff9ca66c77497f9c1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,midas_g_2835,midas_s_2835,0.971425129,0.510961214,297.7331528,core,abundant,above,Unassigned,Unassigned,0.001069395
ASV127,791b2eb8d71b2bcbb0d62ab736345cdb,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea,Unknown,0.999578674,0.591905565,265.4387798,core,abundant,above,Denitrifiers/Fermenter/Sugars/Lipids/Proteins,N_remove,0.001181541
ASV128,9d8eacff7b92f54d65e4a8cd9dd48e41,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_536,midas_g_14424,midas_s_14424,0.995762231,0.241989882,75.18378178,core,abundant,below,Unassigned,Unassigned,0.001268095
ASV129,116f776446f19d78cb2a89c251128371,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ca_Accumulibacter,Unknown,0.98759578,0.328836425,236.0450749,core,abundant,below,Denitrifiers/PAOs/SRB/Proteins,N_P_S_remove,0.001050281
ASV130,f7afdcd6709ad056cfb2d5d6ee62cd18,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,midas_g_41102,midas_s_41102,0.757221845,0.143338954,30.02913262,others,abundant,below,Unassigned,Unassigned,0.000744504
ASV131,5effd2d74cb961ddb91a84db4aacb6fd,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,midas_g_44555,Unknown,0.985798659,0.117200675,42.49618918,others,abundant,below,Unassigned,Unassigned,0.001249223
ASV132,c58e5bf355be030d93e26cfa7e766dab,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999992452,0.549747049,389.5940149,core,abundant,above,Unassigned,Unassigned,0.001148183
ASV133,70b0e02e4845a8fbbe8f2ac43c2b2c7f,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,midas_g_2835,midas_s_37147,0.707028654,0.422428331,269.8376101,core,abundant,neutral,Unassigned,Unassigned,0.001086496
ASV134,be2ee09d7e96f8404691a1367b7f8bcf,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Lacihabitans,Unknown,0.999996239,0.562394604,176.4154494,core,abundant,above,Sugars/Proteins,C_cycle,0.001151523
ASV135,a738568b261166a672bdd2c51055fff7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999988199,0.244519393,78.53603853,core,abundant,below,Unassigned,Unassigned,0.001068308
ASV136,b5603dd6ca7ae7fa6c1d4cf8da5a8b29,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,Unknown,0.999989624,0.545531197,375.4220178,core,abundant,above,Unassigned,Unassigned,0.000994791
ASV137,57dc0c4117221af3dc3b0d7e11abe8c7,Bacteria,Actinobacteriota,Actinobacteria,midas_o_5,midas_f_5,midas_g_399,Unknown,0.999996381,0.456155143,241.7545807,core,abundant,above,Unassigned,Unassigned,0.001079535
ASV138,58802e1455237164eb179bff24b3ad55,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Virgulinella_fragilis,midas_g_5955,midas_s_35454,0.851741234,0.010961214,2.833877692,others,abundant,below,Unassigned,Unassigned,0.000923769
ASV139,21f6608b20ce9e9b9f5a076df1a390aa,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,midas_s_548,0.724247379,0.428330523,262.0684072,core,abundant,above,Denitrifiers/Sugars/Lipids/Proteins,N_remove,0.001070682
ASV140,a03eece8f06f3a0ba8c73a3b0470384b,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_72,midas_g_72,midas_s_72,1,0.440978078,98.78590172,core,abundant,above,Unassigned,Unassigned,0.001017245
ASV141,68e5cfe7cd80e4d4b658fa3919f75ce4,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,midas_g_4133,midas_s_11277,0.839064838,0.145025295,64.3379697,others,abundant,below,Unassigned,Unassigned,0.000843331
ASV142,ec4387340f04d3ca85d61e808a411bb9,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira_defluvii,0.94432682,0.235244519,119.925038,core,abundant,below,Nitrifiers/DNRA/Proteins,N_remove,0.001080581
ASV143,d8ee2547d0bf01b4df450b6f7a282e1d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,midas_g_19,Unknown,0.850337155,0.479763912,138.8762883,core,abundant,above,Unassigned,Unassigned,0.001008473
ASV144,cc4fa36d40bc7a4d412d0e7cb87ef853,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,AAP99,Unknown,0.998968245,0.225126476,82.63868431,core,abundant,below,Unassigned,Unassigned,0.000995636
ASV145,ad145b5c8b7c9b7ffb1c647fa0da640d,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,midas_f_352,midas_g_1291,Unknown,0.999996508,0.822934233,612.0027823,core,abundant,above,Unassigned,Unassigned,0.001020665
ASV146,282a6396ba1a2a3c7d08470db25303ce,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,midas_f_428,midas_g_9818,midas_s_9818,0.997958973,0.427487352,191.2085372,core,abundant,above,Unassigned,Unassigned,0.001045412
ASV147,4c332960b3e08bad4bbc005640907e5c,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,midas_f_2,midas_g_1065,midas_s_1065,0.879447966,0.250421585,36.05498008,core,abundant,below,Unassigned,Unassigned,0.001102793
ASV148,b9fa1f27acc67ada27db6d59471de2fc,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,midas_g_12192,midas_s_14428,0.736927502,0.242833052,119.5873368,core,abundant,below,Unassigned,Unassigned,0.000987709
ASV149,90a231f09db871cbf1e6ce4931f2456d,Bacteria,Chloroflexi,OLB14,midas_o_731,midas_f_731,midas_g_1412,midas_s_8871,0.999809015,0.598650927,319.6480076,core,abundant,above,Unassigned,Unassigned,0.000934996
ASV150,a701dbbc9f4f02a8b5144969f6c7b777,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,midas_g_12295,midas_s_13215,0.950426582,0.10455312,25.44933137,others,abundant,below,Unassigned,Unassigned,0.000985174
ASV151,8794266a9850580f5e066fcd3caea9c9,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,midas_g_3838,Unknown,0.9985086,0.378583474,139.4548748,core,abundant,neutral,Unassigned,Unassigned,0.000988152
ASV152,b26de6cfc6bf9d37e5dec22dd3ddfc80,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Unknown,0.999353387,0.229342327,138.8141458,core,abundant,below,Denitrifiers/Sugars/Lipids/Proteins,N_remove,0.000977287
ASV153,3af20cad7d4078bad2470369d9f72f14,Bacteria,Bacteroidota,Ignavibacteria,SJA-28,midas_f_31,midas_g_31,Unknown,0.999999758,0.278246206,34.79727951,core,abundant,below,Unassigned,Unassigned,0.000944855
ASV154,7a3ba492a5e6828062d29151d0ac288f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,midas_s_1430,0.990907734,0.198988196,92.76126453,others,abundant,below,Unassigned,Unassigned,0.000898338
ASV155,d662d41c478094e4a8f701d57e0564d4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Unknown,0.999689314,0.201517707,84.42025666,core,abundant,below,Sugars,C_cycle,0.001054023
ASV156,be9afc63ede1e6ca5c23b43df5965b12,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,midas_g_764,midas_s_929,0.998653361,0.534569983,314.0454497,core,abundant,above,Unassigned,Unassigned,0.00091218
ASV157,e6597e930f9b32e98a6fd25d851f75da,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Unknown,Unknown,0.999999962,0.508431703,169.0609403,core,abundant,above,Unassigned,Unassigned,0.000952057
ASV158,71513abe3eaa297593b51f620599964a,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,midas_g_44653,midas_s_51860,0.985600681,0.148397976,50.40592452,others,abundant,below,Unassigned,Unassigned,0.001011893
ASV159,72cad954709523c101e4f7273b020093,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Unknown,0.999615885,0.200674536,128.4856547,core,abundant,below,Denitrifiers/Sugars/Lipids/Proteins,N_remove,0.001013784
ASV160,cb727328eaa7827d6cc46a7d9b90d9ef,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,midas_g_543,Unknown,0.999999976,0.609612142,160.7330464,core,abundant,above,Unassigned,Unassigned,0.000888158
ASV161,a5e4fa1c4fdfceff6877d2ba21ae0b91,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,midas_s_5283,0.941385429,0.594435076,388.4707825,core,abundant,above,Sugars/Lipids/Proteins,C_cycle,0.001019337
ASV162,11c6637e2dc386eaf99bb4ffc7544814,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,midas_s_12813,0.886934299,0.550590219,421.8032757,core,abundant,above,Denitrifiers/Lipids/Proteins,N_remove,0.001028793
ASV163,23dd36f97f6d90b9a2007f6aee2548b6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea,midas_s_14633,0.741986373,0.107082631,6.550837914,others,abundant,below,Denitrifiers/Fermenter/Sugars/Lipids/Proteins,N_remove,0.001227132
ASV164,96708700dc0f2233abb2341e14b97382,Bacteria,Patescibacteria,Parcubacteria,Ca_Moranbacteria,midas_f_10918,midas_g_17432,Unknown,0.786121397,0.191399663,73.70308364,others,abundant,below,Unassigned,Unassigned,0.000932501
ASV165,5ad4ffad545af8e279101d52bd189173,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,midas_g_3838,Unknown,0.999515837,0.23608769,98.40316999,core,abundant,below,Unassigned,Unassigned,0.000963445
ASV166,8eeaedce1b465e09be5299f3998933cf,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,Unknown,0.999999248,0.430860034,167.4630759,core,abundant,above,Sugars,C_cycle,0.000918176
ASV167,d34f6b158024f15563a004053d672ccd,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_108,midas_g_558,midas_s_10362,0.937317776,0.099494098,33.42743219,others,abundant,below,Unassigned,Unassigned,0.001071205
ASV168,02b4cbe5c2955ab2f66dc82cdf6dad64,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,Unknown,0.981979742,0.450252951,199.6580709,core,abundant,above,Sugars/Lipids/Proteins,C_cycle,0.000931978
ASV169,ddb8107d9b94bbce546b59eb1d4f7261,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ca_Accumulibacter,Unknown,0.999318494,0.186340641,51.86435168,others,abundant,below,Denitrifiers/PAOs/SRB/Proteins,N_P_S_remove,0.000974068
ASV170,6e76c4f7057db381761bff26451cf194,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Unknown,Unknown,0.999958198,0.279932546,90.79168396,core,abundant,below,Unassigned,Unassigned,0.000929684
ASV171,f1cc0e02770d47bf650e014e91a6811e,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,midas_g_535,midas_s_7886,0.997985971,0.268971332,31.47974272,core,abundant,below,Unassigned,Unassigned,0.000933708
ASV172,55fe8d099e823d63dcfd604ecd68bbde,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Unknown,0.927839902,0.28920742,184.0549916,core,abundant,below,Denitrifiers/Sugars/Lipids/Proteins,N_remove,0.000949804
ASV173,efbe1f58b1e2984ddc53a64f047d94ff,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,midas_s_21454,0.99375442,0.016020236,4.472080432,others,abundant,below,Sugars,C_cycle,0.001030403
ASV174,b6aa0321169856fa2d98ea9a21520b5a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Hassallia,Unknown,0.996172525,0.129005059,75.27358698,others,abundant,below,Unassigned,Unassigned,0.00085999
ASV175,d1da44db0d9b2654efb29bffd6f618f0,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,midas_s_13794,0.937098647,0.150084317,12.59195899,others,abundant,below,Denitrifiers/Proteins,N_remove,0.000841963
ASV176,109671bd51529f680ac912beb88e814c,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella,midas_s_23685,0.999610863,0.269814503,143.5110471,core,abundant,below,Unassigned,Unassigned,0.000959622
ASV177,b746f465fc0a651d16eeecc079762c90,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_108,midas_g_558,Unknown,0.998971929,0.172849916,16.30428287,others,abundant,below,Unassigned,Unassigned,0.000879225
ASV178,e60da15c71e69772ae7da2c5f65865aa,Bacteria,Proteobacteria,Gammaproteobacteria,Run-SP154,midas_f_27,midas_g_11538,midas_s_11538,0.999992975,0.463743676,160.652954,core,abundant,above,Unassigned,Unassigned,0.000855363
ASV179,3b79de0b7ea37e01410006400531fa7f,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,midas_s_8080,0.982839364,0.164418212,63.51594299,others,abundant,below,Denitrifiers/Proteins,N_remove,0.000831984
ASV180,f52ef9e9d534b765b5b0300d5ed37442,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,midas_g_300,midas_s_300,0.999892559,0.383642496,124.9171177,core,abundant,above,Unassigned,Unassigned,0.000848884
ASV181,d3b7dbf02206f389267e1dbbc102e3fe,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella,Unknown,0.999941399,0.169477234,62.29906426,others,abundant,below,Unassigned,Unassigned,0.000928678
ASV182,d983edcb7e2b08e4300567bc8b673b7f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,midas_s_5897,0.914361051,0.154300169,83.48809367,others,abundant,below,Denitrifiers/Lipids,N_remove,0.000862163
ASV183,5aa44ccd479f0310c977c1a673c4ad0a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unknown,Unknown,0.999999186,0.505059022,221.5396497,core,abundant,above,Unassigned,Unassigned,0.000872625
ASV184,4932b0c11c07c89ab75f7501097f580f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,midas_g_94,Unknown,0.952474088,0.361720067,49.22611878,core,abundant,neutral,Unassigned,Unassigned,0.001000586
ASV185,4b95d649f2f281c6e49ed7dfd58385fe,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999987262,0.151770658,42.6068537,others,abundant,below,Unassigned,Unassigned,0.000958858
ASV186,4af2d89875c2abdc38b66fb0df169999,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_17,midas_s_11032,0.971272555,0.073355818,23.79594651,others,abundant,below,Unassigned,Unassigned,0.000721568
ASV187,7cb9a8aa20bd487521ddacd6a09306c4,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_26,midas_f_98,midas_g_523,midas_s_523,0.709098704,0.371838111,174.3006358,core,abundant,above,Unassigned,Unassigned,0.000813273
ASV188,dab1160ee7a4ecf9945086ff09f99528,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999987506,0.287521079,191.5947083,core,abundant,below,Unassigned,Unassigned,0.000826672
ASV189,e36cd8fc23913e78452568d9f6bb235b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unknown,0.999830284,0.177065767,116.6089184,others,abundant,below,Sugars/Lipids/Proteins,C_cycle,0.000793234
ASV190,fc7b257064027e1bc2b6fbfb4584677d,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999990887,0.318718381,184.1216561,core,abundant,neutral,Unassigned,Unassigned,0.000867475
ASV191,834408b5dea275ad6ac778a97c1414cb,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,Unknown,0.999998239,0.562394604,349.2994938,core,abundant,above,Unassigned,Unassigned,0.000864336
ASV192,686251519762309a2fb96d515a13c4d3,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,Unknown,0.999998242,0.089376054,15.98271433,others,abundant,below,Denitrifiers/Proteins,N_remove,0.000929041
ASV193,e155883561874e5226c347146b69a356,Bacteria,Chloroflexi,OLB14,midas_o_731,midas_f_731,midas_g_731,Unknown,0.999990813,0.413153457,280.0578002,core,abundant,above,Unassigned,Unassigned,0.000751264
ASV194,aabb82168cc5440fc5c662209b0baa8f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_108,midas_g_558,Unknown,0.999075714,0.227655987,74.68033236,core,abundant,below,Unassigned,Unassigned,0.000898298
ASV195,6c3fb343f46983254cdb83e99fa07a49,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unknown,Unknown,0.9999717,0.301854975,158.4523589,core,abundant,neutral,Unassigned,Unassigned,0.000844257
ASV196,f87309f3bf08e6ffd3cb156cf162124f,Bacteria,Bacteroidota,Ignavibacteria,SJA-28,midas_f_31,midas_g_171,Unknown,0.999999998,0.47301855,236.6773333,core,abundant,above,Unassigned,Unassigned,0.000752673
ASV197,a554015845e41971da76224984ba3c3f,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira_defluvii,0.957746596,0.204047218,111.4849153,core,abundant,below,Nitrifiers/DNRA/Proteins,N_remove,0.000782289
